Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Age
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,16,MALAYSIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,67,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,FRANCE,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,51,UNITED KINGDOM,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,71,CANADA,34
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,199,JAPAN,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,69,UNITED STATES,34
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,116,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,140,INDONESIA,26
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,24,UNITED ARAB EMIRATES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,109,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,26,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,74,PHILIPPINES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,118,JAPAN,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,41,INDONESIA,50
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,32,VIET NAM,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,46,VIET NAM,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,19,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,17,AUSTRALIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,THAILAND,46
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,71,UNITED KINGDOM,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,24,JAPAN,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,31,PAKISTAN,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,18,MALAYSIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,81,VIET NAM,72
EPX,Travel Agency,Online,Cancellation Plan,0,4,SINGAPORE,43
EPX,Travel Agency,Online,Cancellation Plan,0,1,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,81,UNITED STATES,57
EPX,Travel Agency,Online,Cancellation Plan,0,90,UNITED STATES,46
EPX,Travel Agency,Online,Cancellation Plan,0,11,THAILAND,38
EPX,Travel Agency,Online,Cancellation Plan,1,47,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,1,HONG KONG,36
EPX,Travel Agency,Online,Cancellation Plan,0,7,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,16,MALAYSIA,31
EPX,Travel Agency,Online,Cancellation Plan,0,3,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,1,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,54,PHILIPPINES,30
EPX,Travel Agency,Online,Cancellation Plan,0,25,ISRAEL,36
EPX,Travel Agency,Online,Cancellation Plan,0,75,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,41,UNITED KINGDOM,36
EPX,Travel Agency,Online,Cancellation Plan,0,9,INDONESIA,42
EPX,Travel Agency,Online,Cancellation Plan,0,33,HONG KONG,36
EPX,Travel Agency,Online,Cancellation Plan,0,15,INDIA,28
EPX,Travel Agency,Online,Cancellation Plan,0,8,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,46,NETHERLANDS,36
EPX,Travel Agency,Online,Cancellation Plan,0,54,UNITED STATES,30
EPX,Travel Agency,Online,Cancellation Plan,0,19,JAPAN,36
EPX,Travel Agency,Online,Cancellation Plan,0,21,THAILAND,28
EPX,Travel Agency,Online,Cancellation Plan,0,10,MYANMAR,36
EPX,Travel Agency,Online,Cancellation Plan,0,164,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,6,THAILAND,29
EPX,Travel Agency,Online,Cancellation Plan,0,14,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,43,SPAIN,36
EPX,Travel Agency,Online,Cancellation Plan,0,6,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,6,HONG KONG,36
EPX,Travel Agency,Online,Cancellation Plan,0,15,JAPAN,36
EPX,Travel Agency,Online,Cancellation Plan,0,7,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,132,SRI LANKA,36
EPX,Travel Agency,Online,Cancellation Plan,0,21,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,28,UNITED STATES,47
EPX,Travel Agency,Online,Cancellation Plan,0,6,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,6,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,3,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,12,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,8,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,58,UNITED STATES,81
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,9,SINGAPORE,59
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,6,SINGAPORE,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,2,SINGAPORE,41
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,2,MALAYSIA,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,33,HONG KONG,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,36,"TAIWAN, PROVINCE OF CHINA",36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,42,SINGAPORE,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,6,MALAYSIA,69
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,4,SINGAPORE,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,21,INDONESIA,31
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,10,MALAYSIA,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,6,SINGAPORE,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,2,CHINA,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,30,VIET NAM,36
RAB,Airlines,Online,Value Plan,0,7,BRUNEI DARUSSALAM,35
RAB,Airlines,Online,Value Plan,0,5,MALAYSIA,38
LWC,Travel Agency,Online,Annual Travel Protect Platinum,0,371,UNITED STATES,32
LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,0,18,AUSTRALIA,40
LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,1,5,CHINA,46
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,7,UNITED STATES,40
SSI,Airlines,Online,Ticket Protector,0,136,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,33,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,33,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,32,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,38,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,38,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,31,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,35,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,35,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,34,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,36,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,144,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,141,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,142,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,31,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,32,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,38,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,32,SINGAPORE,48
JZI,Airlines,Online,Basic Plan,0,34,THAILAND,36
JZI,Airlines,Online,Basic Plan,0,9,CHINA,27
JZI,Airlines,Online,Basic Plan,0,70,INDONESIA,30
JZI,Airlines,Online,Basic Plan,0,5,CHINA,41
JZI,Airlines,Online,Basic Plan,0,11,CHINA,43
JZI,Airlines,Online,Basic Plan,0,1,INDONESIA,25
JZI,Airlines,Online,Basic Plan,0,18,THAILAND,58
JZI,Airlines,Online,Basic Plan,0,18,THAILAND,42
JZI,Airlines,Online,Basic Plan,0,13,CHINA,49
JZI,Airlines,Online,Basic Plan,0,54,AUSTRALIA,68
JZI,Airlines,Online,Basic Plan,0,8,MALAYSIA,34
JZI,Airlines,Online,Basic Plan,0,38,CHINA,37
JZI,Airlines,Online,Value Plan,0,66,JAPAN,36
JZI,Airlines,Online,Value Plan,0,57,AUSTRALIA,28
JZI,Airlines,Online,Value Plan,0,5,CHINA,32
JZI,Airlines,Online,Value Plan,0,7,CHINA,51
JZI,Airlines,Online,Value Plan,0,31,JAPAN,30
CCR,Travel Agency,Offline,Comprehensive Plan,0,4,MALAYSIA,69
JZI,Airlines,Offline,Basic Plan,0,20,CANADA,41
CSR,Travel Agency,Offline,Comprehensive Plan,0,88,MALAYSIA,70
ADM,Travel Agency,Online,Value Plan,0,34,FRANCE,22
ART,Airlines,Online,24 Protect,0,36,THAILAND,48
ART,Airlines,Online,24 Protect,0,36,THAILAND,48
C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,33
C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,33
C2B,Airlines,Online,Bronze Plan,0,10,SINGAPORE,51
C2B,Airlines,Online,Bronze Plan,0,56,SINGAPORE,38
C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,47
C2B,Airlines,Online,Bronze Plan,0,18,SINGAPORE,63
C2B,Airlines,Online,Bronze Plan,0,10,SINGAPORE,53
C2B,Airlines,Online,Silver Plan,1,6,SINGAPORE,34
C2B,Airlines,Online,Silver Plan,0,10,SINGAPORE,30
C2B,Airlines,Online,Silver Plan,0,49,SINGAPORE,30
C2B,Airlines,Online,Silver Plan,0,5,SINGAPORE,64
C2B,Airlines,Online,Silver Plan,0,7,SINGAPORE,43
C2B,Airlines,Online,Silver Plan,0,4,SINGAPORE,38
C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,39
C2B,Airlines,Online,Annual Silver Plan,0,371,SINGAPORE,46
C2B,Airlines,Online,Annual Silver Plan,0,370,SINGAPORE,34
C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,29
C2B,Airlines,Online,Annual Silver Plan,0,381,SINGAPORE,50
C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,39
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,60,AUSTRALIA,57
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,11,AUSTRALIA,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,46,AUSTRALIA,43
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,143,AUSTRALIA,70
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,58,MALAYSIA,41
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,59,AUSTRALIA,54
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,32,MALAYSIA,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,80,THAILAND,38
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,58,MALAYSIA,45
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,30,AUSTRALIA,38
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,55,SWITZERLAND,49
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,43,AUSTRALIA,49
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,9,SOUTH AFRICA,34
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,6,THAILAND,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,53,NEW ZEALAND,40
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,62,LAO PEOPLE'S DEMOCRATIC REPUBLIC,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,31,"TAIWAN, PROVINCE OF CHINA",36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,24,AUSTRALIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,41,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,35,THAILAND,32
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,4,MALAYSIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,113,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,31,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,43,"TAIWAN, PROVINCE OF CHINA",36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,130,MALAYSIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,15,AUSTRALIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,66,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,39,"TAIWAN, PROVINCE OF CHINA",36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,4,MALAYSIA,41
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,12,SWITZERLAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,81,PHILIPPINES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,4,MALAYSIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,30,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,39,AUSTRALIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,23,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,117,INDIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,11,INDIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,114,THAILAND,25
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,17,BELGIUM,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,41,SINGAPORE,72
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,PHILIPPINES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,31,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,29,INDIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,5,MALAYSIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,14,UNITED STATES,34
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,68,MALAYSIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,147,UNITED STATES,45
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,AUSTRALIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,84,INDIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,17,ITALY,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,25,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,148,MYANMAR,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,22,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,5,HONG KONG,40
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,68,SINGAPORE,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,68,UNITED STATES,40
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,7,THAILAND,43
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,9,INDIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,68,UNITED STATES,40
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,58,VIET NAM,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,24,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,14,THAILAND,47
EPX,Travel Agency,Online,Cancellation Plan,0,5,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,37,NEW ZEALAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,5,INDONESIA,23
EPX,Travel Agency,Online,Cancellation Plan,0,17,SPAIN,36
EPX,Travel Agency,Online,Cancellation Plan,0,11,HONG KONG,30
EPX,Travel Agency,Online,Cancellation Plan,0,5,INDONESIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,4,INDONESIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,2,INDIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,44,UNITED STATES,49
EPX,Travel Agency,Online,Cancellation Plan,0,15,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,14,HONG KONG,36
EPX,Travel Agency,Online,Cancellation Plan,0,6,SINGAPORE,46
EPX,Travel Agency,Online,Cancellation Plan,0,64,UNITED STATES,64
EPX,Travel Agency,Online,Cancellation Plan,0,118,JAPAN,61
EPX,Travel Agency,Online,Cancellation Plan,0,48,JAPAN,29
EPX,Travel Agency,Online,Cancellation Plan,0,7,VIET NAM,36
EPX,Travel Agency,Online,Cancellation Plan,0,6,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,16,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,17,BRUNEI DARUSSALAM,36
EPX,Travel Agency,Online,Cancellation Plan,0,116,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,38,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,38,AUSTRALIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,16,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,27,INDIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,32,INDIA,25
EPX,Travel Agency,Online,Cancellation Plan,0,14,UNITED STATES,32
EPX,Travel Agency,Online,Cancellation Plan,0,50,SINGAPORE,23
EPX,Travel Agency,Online,Cancellation Plan,0,29,SINGAPORE,23
EPX,Travel Agency,Online,Cancellation Plan,0,16,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,4,BULGARIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,9,MALAYSIA,30
EPX,Travel Agency,Online,Cancellation Plan,0,64,AUSTRIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,4,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,26,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,54,CANADA,20
EPX,Travel Agency,Online,Cancellation Plan,0,67,AUSTRALIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,21,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,23,"TAIWAN, PROVINCE OF CHINA",36
EPX,Travel Agency,Online,Cancellation Plan,0,17,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,75,INDONESIA,31
EPX,Travel Agency,Online,Cancellation Plan,0,72,SINGAPORE,20
EPX,Travel Agency,Online,Cancellation Plan,0,4,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,22,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,67,MYANMAR,36
EPX,Travel Agency,Online,Cancellation Plan,0,72,CANADA,20
EPX,Travel Agency,Online,Cancellation Plan,0,40,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,53,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,Cancellation Plan,0,59,ISRAEL,36
EPX,Travel Agency,Online,Cancellation Plan,0,7,UNITED STATES,25
EPX,Travel Agency,Online,Cancellation Plan,0,116,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,8,NETHERLANDS,36
EPX,Travel Agency,Online,Cancellation Plan,0,200,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,11,CHINA,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,10,SINGAPORE,41
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,12,SINGAPORE,27
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,10,SINGAPORE,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,3,CHINA,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,8,MYANMAR,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,9,MALAYSIA,45
KML,Travel Agency,Online,Value Plan,0,36,GERMANY,48
KML,Travel Agency,Online,Value Plan,0,32,INDONESIA,48
KML,Travel Agency,Online,Premier Plan,0,24,INDONESIA,48
RAB,Airlines,Online,Value Plan,0,10,BRUNEI DARUSSALAM,38
RAB,Airlines,Online,Value Plan,0,26,BRUNEI DARUSSALAM,39
RAB,Airlines,Online,Value Plan,0,11,BRUNEI DARUSSALAM,57
RAB,Airlines,Online,Value Plan,0,10,BRUNEI DARUSSALAM,32
RAB,Airlines,Online,Value Plan,0,60,BRUNEI DARUSSALAM,38
RAB,Airlines,Online,Value Plan,0,17,BRUNEI DARUSSALAM,50
RAB,Airlines,Online,Value Plan,0,2,BRUNEI DARUSSALAM,50
RAB,Airlines,Online,Value Plan,0,14,BRUNEI DARUSSALAM,27
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,53,JAPAN,63
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,21,UNITED KINGDOM,22
LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,0,3,MALAYSIA,32
SSI,Airlines,Online,Ticket Protector,0,142,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,142,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,94,SINGAPORE,48
JZI,Airlines,Online,Basic Plan,0,14,CHINA,51
JZI,Airlines,Online,Basic Plan,0,66,THAILAND,59
JZI,Airlines,Online,Basic Plan,0,37,THAILAND,66
JZI,Airlines,Online,Basic Plan,0,36,JAPAN,27
JZI,Airlines,Online,Basic Plan,0,36,JAPAN,48
JZI,Airlines,Online,Basic Plan,0,55,THAILAND,71
JZI,Airlines,Online,Basic Plan,0,36,JAPAN,48
JZI,Airlines,Online,Basic Plan,1,31,INDONESIA,44
JZI,Airlines,Online,Basic Plan,0,51,INDONESIA,58
JZI,Airlines,Online,Basic Plan,0,153,INDONESIA,56
JZI,Airlines,Online,Basic Plan,0,6,CHINA,31
JZI,Airlines,Online,Basic Plan,0,45,VIET NAM,49
JZI,Airlines,Online,Basic Plan,0,35,PHILIPPINES,27
JZI,Airlines,Online,Basic Plan,0,13,MYANMAR,26
JZI,Airlines,Online,Basic Plan,0,6,INDONESIA,72
JZI,Airlines,Online,Basic Plan,0,63,VIET NAM,57
JZI,Airlines,Online,Basic Plan,0,38,"KOREA, REPUBLIC OF",42
JZI,Airlines,Online,Basic Plan,0,64,THAILAND,56
JZI,Airlines,Online,Basic Plan,0,37,CHINA,57
JZI,Airlines,Online,Basic Plan,0,25,MALAYSIA,42
JZI,Airlines,Online,Value Plan,0,7,MALAYSIA,59
JZI,Airlines,Online,Value Plan,0,72,UNITED STATES,42
ART,Airlines,Online,24 Protect,0,35,THAILAND,48
C2B,Airlines,Online,Bronze Plan,0,15,SINGAPORE,44
C2B,Airlines,Online,Bronze Plan,0,1,SINGAPORE,35
C2B,Airlines,Online,Bronze Plan,0,34,SINGAPORE,31
C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,27
C2B,Airlines,Online,Bronze Plan,0,72,SINGAPORE,30
C2B,Airlines,Online,Bronze Plan,0,44,SINGAPORE,44
C2B,Airlines,Online,Bronze Plan,0,2,SINGAPORE,53
C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,29
C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,29
C2B,Airlines,Online,Bronze Plan,0,25,SINGAPORE,36
C2B,Airlines,Online,Bronze Plan,0,39,SINGAPORE,69
C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,37
C2B,Airlines,Online,Bronze Plan,1,2,SINGAPORE,37
C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,38
C2B,Airlines,Online,Silver Plan,0,4,SINGAPORE,38
C2B,Airlines,Online,Silver Plan,0,12,SINGAPORE,35
C2B,Airlines,Online,Silver Plan,0,7,SINGAPORE,33
C2B,Airlines,Online,Silver Plan,0,7,SINGAPORE,33
C2B,Airlines,Online,Silver Plan,0,108,SINGAPORE,26
C2B,Airlines,Online,Silver Plan,0,107,SINGAPORE,26
C2B,Airlines,Online,Gold Plan,0,33,SINGAPORE,30
C2B,Airlines,Online,Annual Silver Plan,0,389,SINGAPORE,67
C2B,Airlines,Online,Annual Silver Plan,0,529,SINGAPORE,68
C2B,Airlines,Online,Annual Silver Plan,0,406,SINGAPORE,46
C2B,Airlines,Online,Annual Silver Plan,0,394,SINGAPORE,40
C2B,Airlines,Online,Annual Silver Plan,0,373,SINGAPORE,35
C2B,Airlines,Online,Annual Silver Plan,1,367,SINGAPORE,46
C2B,Airlines,Online,Annual Silver Plan,0,385,SINGAPORE,47
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,29,MALAYSIA,51
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,52,AUSTRALIA,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,9,THAILAND,51
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,36,GREECE,63
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,11,AUSTRALIA,47
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,36,AUSTRALIA,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,17,MALAYSIA,46
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,23,NETHERLANDS,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,10,IRELAND,30
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,7,SLOVENIA,28
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,35,AUSTRALIA,57
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,115,AUSTRALIA,50
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,1,MALAYSIA,30
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,44,NEW ZEALAND,50
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,225,AUSTRALIA,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,4,MALAYSIA,34
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,28,GERMANY,67
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,35,INDONESIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,13,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,11,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,11,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,3,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,7,JAPAN,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,13,MALAYSIA,54
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,34,CANADA,29
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,53,VIET NAM,29
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,15,JAPAN,36
